Age,AskPrice,Brand_std,Fuel_std,Owner_std,Transmission_std,Year,kmDriven,km_per_year
10,520000.0,Volkswagen,Petrol,First,Automatic,2015,56000.0,5333.333333333333
7,790000.0,Mahindra,Diesel,First,Manual,2018,106000.0,14133.333333333334
6,389101.0,Tata,Petrol,First,Manual,2019,67321.0,10357.076923076924
4,300000.0,Renault,Petrol,First,Manual,2021,73146.0,16254.666666666666
15,320000.0,Maruti Suzuki,Diesel,First,Manual,2010,92000.0,5935.4838709677415
10,2275000.0,Toyota,Diesel,First,Automatic,2015,68000.0,6476.190476190476
14,1350000.0,Bmw,Diesel,First,Automatic,2011,100000.0,6896.551724137931
4,1045000.0,Hyundai,Petrol,First,Manual,2021,55000.0,12222.222222222223
4,1475000.0,Kia,Petrol,First,Automatic,2021,47000.0,10444.444444444445
3,695000.0,Renault,Petrol,First,Automatic,2022,10000.0,2857.1428571428573
13,365000.0,Maruti Suzuki,Petrol,Second,Manual,2012,69000.0,5111.111111111111
9,385000.0,Maruti Suzuki,Petrol,Second,Manual,2016,102000.0,10736.842105263158
7,675000.0,Maruti Suzuki,Petrol,Second,Automatic,2018,65000.0,8666.666666666666
16,225000.0,Ford,Diesel,Second,Manual,2009,68000.0,4121.212121212121
3,1670000.0,Skoda,Petrol,First,Automatic,2022,4950.0,1414.2857142857142
18,99999.0,Honda,Petrol,Second,Manual,2007,56000.0,3027.027027027027
5,1325000.0,Mahindra,Diesel,Second,Manual,2020,80000.0,14545.454545454546
5,545000.0,Renault,Petrol,First,Manual,2020,17000.0,3090.909090909091
12,750000.0,Toyota,Petrol,First,Automatic,2013,95000.0,7600.0
3,1950000.0,Mahindra,Petrol,First,Automatic,2022,39000.0,11142.857142857143
6,1175000.0,Hyundai,Petrol,Second,Automatic,2019,68000.0,10461.538461538461
5,950000.0,Kia,Petrol,First,Manual,2020,35000.0,6363.636363636364
6,850000.0,Toyota,Diesel,Second,Manual,2019,178000.0,27384.615384615383
4,615000.0,Maruti Suzuki,Petrol,First,Manual,2021,81000.0,18000.0
5,885000.0,Maruti Suzuki,Petrol,First,Manual,2020,48000.0,8727.272727272728
8,700000.0,Toyota,Diesel,Second,Manual,2017,150000.0,17647.058823529413
3,395000.0,Maruti Suzuki,Petrol,First,Manual,2022,21000.0,6000.0
8,535000.0,Volkswagen,Petrol,First,Manual,2017,19000.0,2235.294117647059
9,590000.0,Honda,Petrol,Second,Automatic,2016,74000.0,7789.473684210527
17,165000.0,Hyundai,Diesel,First,Manual,2008,125000.0,7142.857142857143
8,850000.0,Hyundai,Petrol,First,Automatic,2017,60000.0,7058.823529411765
10,550000.0,Maruti Suzuki,Diesel,First,Manual,2015,68000.0,6476.190476190476
1,1451000.0,Force,Diesel,First,Manual,2024,18000.0,12000.0
4,755000.0,Maruti Suzuki,Petrol,First,Manual,2021,50000.0,11111.111111111111
8,830000.0,Hyundai,Petrol,First,Automatic,2017,82000.0,9647.058823529413
10,225000.0,Maruti Suzuki,Petrol,Second,Manual,2015,65000.0,6190.476190476191
4,1400000.0,Kia,Petrol,First,Automatic,2021,39000.0,8666.666666666666
7,850000.0,Maruti Suzuki,Diesel,First,Manual,2018,130000.0,17333.333333333332
2,3100000.0,Jeep,Diesel,First,Automatic,2023,19780.0,7912.0
6,1199000.0,Honda,Petrol,Second,Automatic,2019,35000.0,5384.615384615385
6,470000.0,Tata,Diesel,First,Automatic,2019,89000.0,13692.307692307691
12,1045000.0,Mercedes-Benz,Petrol,First,Automatic,2013,78000.0,6240.0
18,95000.0,Maruti Suzuki,Petrol,First,Manual,2007,74900.0,4048.6486486486488
6,895000.0,Mahindra,Diesel,Second,Manual,2019,21000.0,3230.769230769231
8,3350000.0,Mini,Petrol,Second,Automatic,2017,42000.0,4941.176470588235
5,505000.0,Hyundai,Petrol,First,Manual,2020,15000.0,2727.2727272727275
8,700000.0,Mahindra,Diesel,Second,Manual,2017,86000.0,10117.64705882353
10,335000.0,Maruti Suzuki,Diesel,First,Manual,2015,86000.0,8190.476190476191
5,5795000.0,Land Rover,Diesel,First,Automatic,2020,11264.0,2048.0
12,394500.0,Honda,Petrol,Second,Manual,2013,130000.0,10400.0
4,1075000.0,Honda,Diesel,Second,Automatic,2021,78000.0,17333.333333333332
9,325000.0,Renault,Petrol,Second,Manual,2016,50588.0,5325.0526315789475
9,675000.0,Honda,Petrol,Second,Automatic,2016,79000.0,8315.78947368421
10,495000.0,Maruti Suzuki,Diesel,Second,Manual,2015,94200.0,8971.42857142857
9,1375000.0,Toyota,Diesel,First,Automatic,2016,160000.0,16842.105263157893
6,1125000.0,Maruti Suzuki,Petrol,First,Automatic,2019,40000.0,6153.846153846154
5,4700000.0,Mercedes-Benz,Diesel,Second,Automatic,2020,38000.0,6909.090909090909
2,895000.0,Tata,Petrol,First,Automatic,2023,7800.0,3120.0
10,395000.0,Maruti Suzuki,Petrol,Second,Automatic,2015,114000.0,10857.142857142857
15,126000.0,Hyundai,Petrol,Second,Manual,2010,100000.0,6451.612903225807
11,180000.0,Tata,Diesel,Second,Manual,2014,114109.0,9922.521739130434
9,415000.0,Honda,Petrol,Second,Manual,2016,64000.0,6736.8421052631575
8,675000.0,Hyundai,Petrol,Second,Manual,2017,66000.0,7764.705882352941
14,400000.0,Toyota,Diesel,Second,Manual,2011,150000.0,10344.827586206897
7,3900000.0,Bmw,Diesel,First,Automatic,2018,50000.0,6666.666666666667
11,385000.0,Maruti Suzuki,Petrol,Second,Manual,2014,54000.0,4695.652173913043
5,875000.0,Maruti Suzuki,Diesel,First,Manual,2020,64000.0,11636.363636363636
9,1490000.0,Toyota,Diesel,First,Automatic,2016,185865.0,19564.736842105263
13,225000.0,Maruti Suzuki,Diesel,Second,Manual,2012,82000.0,6074.074074074074
1,170000.0,Kia,Petrol,First,Manual,2024,800.0,533.3333333333334
8,399999.0,Renault,Petrol,First,Automatic,2017,62000.0,7294.117647058823
11,450000.0,Maruti Suzuki,Diesel,Second,Manual,2014,70000.0,6086.95652173913
12,1590000.0,Land Rover,Diesel,Second,Automatic,2013,80500.0,6440.0
9,540000.0,Hyundai,Petrol,First,Manual,2016,50000.0,5263.1578947368425
8,500000.0,Hyundai,Petrol,Second,Manual,2017,30000.0,3529.4117647058824
8,1650000.0,Toyota,Diesel,First,Automatic,2017,161000.0,18941.176470588234
7,370000.0,Maruti Suzuki,Petrol,First,Automatic,2018,72000.0,9600.0
8,4900000.0,Mercedes-Benz,Petrol,First,Automatic,2017,49000.0,5764.705882352941
10,645000.0,Maruti Suzuki,Diesel,Second,Manual,2015,72000.0,6857.142857142857
16,625000.0,Mercedes-Benz,Diesel,Second,Automatic,2009,100000.0,6060.606060606061
12,470000.0,Hyundai,Petrol,Second,Manual,2013,90000.0,7200.0
10,365000.0,Hyundai,Petrol,First,Manual,2015,56000.0,5333.333333333333
13,165000.0,Hyundai,Petrol,Second,Manual,2012,51000.0,3777.777777777778
10,790000.0,Mahindra,Diesel,First,Manual,2015,55000.0,5238.0952380952385
6,3475000.0,Audi,Diesel,Second,Automatic,2019,24000.0,3692.3076923076924
8,700000.0,Maruti Suzuki,Diesel,Second,Manual,2017,67000.0,7882.35294117647
12,260000.0,Toyota,Petrol,Second,Manual,2013,70000.0,5600.0
16,110000.0,Maruti Suzuki,Petrol,Second,Manual,2009,80000.0,4848.484848484848
14,255000.0,Maruti Suzuki,Petrol,First,Manual,2011,28082.0,1936.6896551724137
7,4650000.0,Porsche,Diesel,First,Automatic,2018,70000.0,9333.333333333334
7,799999.0,Tata,Diesel,First,Manual,2018,88000.0,11733.333333333334
7,335101.0,Maruti Suzuki,Petrol,First,Manual,2018,68321.0,9109.466666666667
8,650000.0,Ford,Petrol,Second,Manual,2017,55000.0,6470.588235294118
6,899000.0,Hyundai,Diesel,First,Manual,2019,51000.0,7846.153846153846
6,4500000.0,Bmw,Diesel,First,Automatic,2019,17500.0,2692.3076923076924
10,425000.0,Maruti Suzuki,Petrol,Second,Manual,2015,84000.0,8000.0
14,175000.0,Nissan,Petrol,Second,Manual,2011,70000.0,4827.586206896552
6,2550000.0,Toyota,Diesel,Second,Automatic,2019,39000.0,6000.0
9,5500000.0,Bmw,Diesel,Second,Automatic,2016,74000.0,7789.473684210527
9,359000.0,Maruti Suzuki,Petrol,First,Manual,2016,61000.0,6421.0526315789475
8,469000.0,Maruti Suzuki,Diesel,Second,Manual,2017,80160.0,9430.588235294117
7,615000.0,Ford,Diesel,First,Manual,2018,75000.0,10000.0
4,4988000.0,Land Rover,Diesel,Second,Automatic,2021,41788.0,9286.222222222223
5,610000.0,Maruti Suzuki,Petrol,First,Manual,2020,78000.0,14181.818181818182
12,370000.0,Tata,Diesel,Second,Automatic,2013,100000.0,8000.0
8,235000.0,Hyundai,Petrol,Second,Manual,2017,32500.0,3823.529411764706
7,798000.0,Maruti Suzuki,Diesel,First,Manual,2018,92000.0,12266.666666666666
11,390000.0,Honda,Diesel,First,Manual,2014,80000.0,6956.521739130435
9,799999.0,Hyundai,Diesel,Second,Automatic,2016,78800.0,8294.736842105263
13,440000.0,Toyota,Diesel,Second,Manual,2012,93000.0,6888.888888888889
13,400000.0,Toyota,Diesel,Second,Manual,2012,171985.0,12739.62962962963
8,449000.0,Maruti Suzuki,Petrol,First,Automatic,2017,74000.0,8705.882352941177
8,1815000.0,Toyota,Diesel,First,Automatic,2017,69000.0,8117.64705882353
13,250000.0,Volkswagen,Petrol,Second,Manual,2012,70000.0,5185.185185185185
4,1750000.0,Mahindra,Diesel,First,Automatic,2021,16700.0,3711.1111111111113
7,630000.0,Maruti Suzuki,Petrol,Second,Automatic,2018,25000.0,3333.3333333333335
13,375000.0,Renault,Diesel,First,Manual,2012,88300.0,6540.740740740741
7,4987000.0,Land Rover,Petrol,First,Automatic,2018,51000.0,6800.0
7,1850000.0,Toyota,Diesel,Second,Manual,2018,70000.0,9333.333333333334
10,325000.0,Maruti Suzuki,Petrol,Second,Manual,2015,82000.0,7809.523809523809
9,460000.0,Maruti Suzuki,Diesel,First,Manual,2016,230.0,24.210526315789473
19,145000.0,Chevrolet,Petrol,Second,Automatic,2006,117000.0,6000.0
13,340000.0,Skoda,Diesel,First,Manual,2012,96000.0,7111.111111111111
5,1195000.0,Kia,Diesel,First,Manual,2020,50000.0,9090.90909090909
4,765000.0,Hyundai,Petrol,First,Manual,2021,40000.0,8888.888888888889
11,1020000.0,Toyota,Diesel,Second,Manual,2014,195000.0,16956.521739130436
2,1750000.0,Mahindra,Diesel,First,Manual,2023,28000.0,11200.0
10,4500000.0,Bmw,Diesel,Second,Automatic,2015,87000.0,8285.714285714286
7,650000.0,Skoda,Diesel,First,Manual,2018,135000.0,18000.0
7,2195000.0,Toyota,Diesel,First,Automatic,2018,52000.0,6933.333333333333
11,380000.0,Maruti Suzuki,Petrol,Second,Manual,2014,96000.0,8347.826086956522
5,549000.0,Maruti Suzuki,Petrol,First,Manual,2020,20000.0,3636.3636363636365
10,325000.0,Maruti Suzuki,Petrol,Second,Automatic,2015,83000.0,7904.761904761905
14,3000000.0,Mercedes-Benz,Petrol,Second,Automatic,2011,42000.0,2896.551724137931
14,419999.0,Honda,Petrol,Second,Automatic,2011,77000.0,5310.3448275862065
8,590000.0,Hyundai,Diesel,First,Manual,2017,98000.0,11529.411764705883
9,583000.0,Volkswagen,Diesel,First,Automatic,2016,80000.0,8421.052631578947
3,975000.0,Hyundai,Petrol,First,Manual,2022,32000.0,9142.857142857143
10,625000.0,Hyundai,Diesel,Second,Automatic,2015,90000.0,8571.42857142857
11,1075000.0,Toyota,Diesel,Second,Automatic,2014,215000.0,18695.652173913044
9,795000.0,Maruti Suzuki,Diesel,Second,Manual,2016,100000.0,10526.315789473685
13,425000.0,Mahindra,Diesel,Second,Manual,2012,100000.0,7407.407407407408
4,2425000.0,Toyota,Diesel,First,Automatic,2021,111000.0,24666.666666666668
8,491000.0,Honda,Petrol,First,Automatic,2017,64100.0,7541.176470588235
7,4190000.0,Bmw,Diesel,First,Automatic,2018,20000.0,2666.6666666666665
10,295000.0,Maruti Suzuki,Petrol,First,Manual,2015,105000.0,10000.0
12,1200000.0,Bmw,Diesel,First,Automatic,2013,57000.0,4560.0
11,1695000.0,Mini,Diesel,First,Automatic,2014,24000.0,2086.9565217391305
12,790000.0,Audi,Diesel,First,Automatic,2013,42000.0,3360.0
6,380000.0,Maruti Suzuki,Petrol,Second,Manual,2019,27000.0,4153.846153846154
9,625000.0,Maruti Suzuki,Petrol,First,Automatic,2016,49000.0,5157.894736842105
10,425000.0,Renault,Diesel,First,Manual,2015,52000.0,4952.380952380952
8,770000.0,Maruti Suzuki,Diesel,Second,Manual,2017,133000.0,15647.058823529413
9,660000.0,Maruti Suzuki,Diesel,First,Manual,2016,65000.0,6842.105263157895
5,1740000.0,Jeep,Diesel,First,Automatic,2020,48000.0,8727.272727272728
4,540000.0,Nissan,Petrol,First,Manual,2021,62000.0,13777.777777777777
7,900000.0,Hyundai,Diesel,First,Manual,2018,80000.0,10666.666666666666
2,930000.0,Honda,Petrol,First,Manual,2023,10000.0,4000.0
6,725000.0,Hyundai,Petrol,First,Manual,2019,61000.0,9384.615384615385
3,960000.0,Maruti Suzuki,Petrol,First,Manual,2022,27000.0,7714.285714285715
9,1625000.0,Skoda,Diesel,First,Automatic,2016,80000.0,8421.052631578947
13,170000.0,Ford,Diesel,Second,Manual,2012,108000.0,8000.0
6,850000.0,Hyundai,Diesel,First,Manual,2019,65000.0,10000.0
10,120000.0,Tata,Diesel,Second,Manual,2015,80000.0,7619.047619047619
11,249999.0,Maruti Suzuki,Petrol,Second,Manual,2014,77000.0,6695.652173913043
8,345000.0,Mahindra,Petrol,First,Manual,2017,66000.0,7764.705882352941
19,100000.0,Maruti Suzuki,Petrol,Second,Manual,2006,90000.0,4615.384615384615
9,665000.0,Hyundai,Petrol,First,Manual,2016,73000.0,7684.210526315789
3,765000.0,Honda,Petrol,First,Manual,2022,25000.0,7142.857142857143
5,690000.0,Maruti Suzuki,Petrol,First,Manual,2020,31000.0,5636.363636363636
7,385101.0,Maruti Suzuki,Petrol,First,Automatic,2018,48231.0,6430.8
10,280000.0,Maruti Suzuki,Petrol,First,Automatic,2015,76000.0,7238.0952380952385
14,375000.0,Honda,Petrol,Second,Automatic,2011,75464.0,5204.413793103448
9,1650000.0,Bmw,Diesel,Second,Automatic,2016,85000.0,8947.368421052632
15,180000.0,Chevrolet,Petrol,Second,Manual,2010,85000.0,5483.870967741936
14,1490000.0,Mercedes-Benz,Diesel,Second,Automatic,2011,94990.0,6551.0344827586205
7,760000.0,Maruti Suzuki,Diesel,First,Manual,2018,54000.0,7200.0
12,415000.0,Volkswagen,Diesel,Second,Manual,2013,85000.0,6800.0
4,1599999.0,Hyundai,Petrol,Second,Automatic,2021,23000.0,5111.111111111111
3,1098000.0,Hyundai,Petrol,First,Manual,2022,16000.0,4571.428571428572
7,650000.0,Volkswagen,Petrol,Second,Manual,2018,88000.0,11733.333333333334
6,765000.0,Toyota,Diesel,First,Manual,2019,130000.0,20000.0
8,300000.0,Mahindra,Petrol,Second,Automatic,2017,48000.0,5647.058823529412
5,530000.0,Maruti Suzuki,Petrol,Second,Manual,2020,34000.0,6181.818181818182
14,310000.0,Hyundai,Petrol,Second,Manual,2011,78000.0,5379.310344827586
7,1850000.0,Toyota,Diesel,Second,Automatic,2018,72000.0,9600.0
11,685000.0,Honda,Diesel,Second,Manual,2014,133000.0,11565.217391304348
3,3290000.0,Mg,Diesel,First,Automatic,2022,39000.0,11142.857142857143
14,250000.0,Maruti Suzuki,Petrol,Second,Manual,2011,140000.0,9655.172413793103
15,270000.0,Hyundai,Diesel,Second,Manual,2010,92000.0,5935.4838709677415
7,3250000.0,Bmw,Petrol,Second,Automatic,2018,64000.0,8533.333333333334
6,895000.0,Volkswagen,Petrol,First,Automatic,2019,63000.0,9692.307692307691
8,755000.0,Nissan,Diesel,Second,Automatic,2017,84000.0,9882.35294117647
10,1475000.0,Mini,Petrol,Second,Automatic,2015,72000.0,6857.142857142857
14,795000.0,Mercedes-Benz,Diesel,Second,Automatic,2011,75000.0,5172.413793103448
14,225000.0,Ford,Diesel,Second,Manual,2011,115000.0,7931.0344827586205
8,475000.0,Toyota,Diesel,First,Manual,2017,170000.0,20000.0
6,550000.0,Honda,Petrol,First,Manual,2019,44000.0,6769.2307692307695
7,3850000.0,Bmw,Diesel,Second,Automatic,2018,52000.0,6933.333333333333
4,1985000.0,Hyundai,Diesel,First,Automatic,2021,58000.0,12888.888888888889
6,1025000.0,Mg,Petrol,First,Automatic,2019,72000.0,11076.923076923076
6,2440000.0,Mercedes-Benz,Petrol,Second,Automatic,2019,51000.0,7846.153846153846
9,1725000.0,Volvo,Diesel,Second,Automatic,2016,56000.0,5894.736842105263
14,167000.0,Maruti Suzuki,Petrol,Second,Manual,2011,70000.0,4827.586206896552
7,985111.0,Hyundai,Petrol,First,Automatic,2018,23000.0,3066.6666666666665
12,320000.0,Hyundai,Petrol,Second,Manual,2013,103000.0,8240.0
12,425000.0,Maruti Suzuki,Diesel,Second,Manual,2013,135600.0,10848.0
6,650000.0,Tata,Petrol,First,Manual,2019,49000.0,7538.461538461538
10,711000.0,Skoda,Petrol,Second,Automatic,2015,48500.0,4619.047619047619
13,199000.0,Hyundai,Petrol,Second,Manual,2012,54699.0,4051.777777777778
10,475000.0,Volkswagen,Petrol,First,Manual,2015,46000.0,4380.952380952381
6,1270000.0,Mahindra,Diesel,Second,Manual,2019,85000.0,13076.923076923076
1,4050000.0,Hyundai,Diesel,Second,Automatic,2024,170000.0,113333.33333333333
4,865000.0,Ford,Diesel,First,Manual,2021,75000.0,16666.666666666668
5,2075000.0,Toyota,Diesel,Second,Automatic,2020,61000.0,11090.90909090909
4,3651000.0,Toyota,Diesel,First,Automatic,2021,78000.0,17333.333333333332
8,1850000.0,Bmw,Diesel,First,Automatic,2017,95000.0,11176.470588235294
6,1695000.0,Toyota,Diesel,First,Automatic,2019,70000.0,10769.23076923077
4,1875000.0,Toyota,Diesel,First,Automatic,2021,67000.0,14888.888888888889
13,215000.0,Hyundai,Petrol,Second,Manual,2012,42000.0,3111.1111111111113
6,470000.0,Mahindra,Diesel,First,Manual,2019,110000.0,16923.076923076922
10,255000.0,Maruti Suzuki,Petrol,Second,Manual,2015,80000.0,7619.047619047619
16,198000.0,Skoda,Diesel,Second,Manual,2009,108000.0,6545.454545454545
21,102000.0,Maruti Suzuki,Petrol,Second,Manual,2004,85000.0,3953.4883720930234
13,450000.0,Volkswagen,Petrol,Second,Automatic,2012,73000.0,5407.407407407408
12,1300000.0,Mercedes-Benz,Diesel,Second,Automatic,2013,80500.0,6440.0
8,780000.0,Mahindra,Diesel,Second,Automatic,2017,69000.0,8117.64705882353
6,1675000.0,Mahindra,Diesel,First,Manual,2019,25000.0,3846.153846153846
3,1390000.0,Hyundai,Diesel,First,Manual,2022,42000.0,12000.0
6,1245000.0,Hyundai,Diesel,Second,Automatic,2019,47000.0,7230.7692307692305
4,575000.0,Hyundai,Petrol,Second,Manual,2021,25000.0,5555.555555555556
7,495000.0,Hyundai,Petrol,First,Manual,2018,38900.0,5186.666666666667
7,7000000.0,Bmw,Petrol,First,Automatic,2018,33700.0,4493.333333333333
10,650000.0,Volkswagen,Diesel,First,Manual,2015,125000.0,11904.761904761905
2,1890000.0,Toyota,Petrol,First,Automatic,2023,8000.0,3200.0
11,395000.0,Hyundai,Diesel,Second,Manual,2014,86123.0,7488.95652173913
12,405000.0,Volkswagen,Petrol,First,Automatic,2013,61000.0,4880.0
8,790000.0,Maruti Suzuki,Diesel,Second,Manual,2017,78000.0,9176.470588235294
14,190000.0,Hyundai,Petrol,Second,Manual,2011,85000.0,5862.068965517241
11,350000.0,Tata,Diesel,First,Manual,2014,180000.0,15652.173913043478
5,1150000.0,Honda,Petrol,First,Manual,2020,27000.0,4909.090909090909
3,960000.0,Maruti Suzuki,Petrol,Second,Manual,2022,22000.0,6285.714285714285
10,350000.0,Hyundai,Diesel,Second,Manual,2015,62000.0,5904.761904761905
1,4550000.0,Toyota,Diesel,First,Manual,2024,24000.0,16000.0
13,510000.0,Toyota,Diesel,Second,Manual,2012,150000.0,11111.111111111111
8,2700000.0,Bmw,Diesel,Second,Automatic,2017,56000.0,6588.235294117647
6,765000.0,Maruti Suzuki,Diesel,First,Manual,2019,169700.0,26107.69230769231
9,1650000.0,Toyota,Diesel,Second,Manual,2016,176000.0,18526.315789473683
3,625000.0,Maruti Suzuki,Diesel,First,Automatic,2022,20000.0,5714.285714285715
17,180000.0,Maruti Suzuki,Petrol,Second,Automatic,2008,65110.0,3720.5714285714284
10,520000.0,Honda,Diesel,Second,Manual,2015,114000.0,10857.142857142857
10,400000.0,Hyundai,Diesel,First,Manual,2015,114000.0,10857.142857142857
8,625000.0,Renault,Diesel,Second,Manual,2017,80000.0,9411.764705882353
18,290000.0,Honda,Petrol,Second,Automatic,2007,103000.0,5567.5675675675675
7,495000.0,Tata,Petrol,First,Automatic,2018,52000.0,6933.333333333333
2,1895000.0,Toyota,Petrol,First,Automatic,2023,24000.0,9600.0
4,400000.0,Maruti Suzuki,Petrol,Second,Automatic,2021,19000.0,4222.222222222223
5,1000000.0,Hyundai,Diesel,First,Manual,2020,95000.0,17272.727272727272
11,995000.0,Toyota,Diesel,Second,Manual,2014,111000.0,9652.173913043478
9,415000.0,Maruti Suzuki,Petrol,First,Automatic,2016,59000.0,6210.526315789473
10,1650000.0,Audi,Diesel,First,Automatic,2015,110000.0,10476.190476190477
5,1165000.0,Kia,Petrol,First,Automatic,2020,47000.0,8545.454545454546
6,1300000.0,Jeep,Petrol,Second,Automatic,2019,52000.0,8000.0
8,2250000.0,Toyota,Diesel,First,Automatic,2017,112000.0,13176.470588235294
7,600000.0,Volkswagen,Petrol,Second,Manual,2018,52000.0,6933.333333333333
2,2550000.0,Mahindra,Diesel,First,Automatic,2023,20000.0,8000.0
9,545000.0,Maruti Suzuki,Petrol,Second,Manual,2016,45000.0,4736.8421052631575
6,1045000.0,Tata,Diesel,First,Manual,2019,48000.0,7384.615384615385
10,415000.0,Mahindra,Diesel,Second,Manual,2015,92000.0,8761.904761904761
6,935000.0,Maruti Suzuki,Diesel,First,Manual,2019,78000.0,12000.0
6,870000.0,Hyundai,Petrol,First,Manual,2019,21000.0,3230.769230769231
9,410000.0,Hyundai,Diesel,Second,Manual,2016,170000.0,17894.736842105263
7,4850000.0,Audi,Diesel,Second,Automatic,2018,69000.0,9200.0
4,1305000.0,Mg,Diesel,First,Manual,2021,39652.0,8811.555555555555
3,899000.0,Tata,Petrol,First,Manual,2022,13000.0,3714.285714285714
2,400000.0,Maruti Suzuki,Petrol,First,Manual,2023,6200.0,2480.0
6,2980000.0,Toyota,Diesel,First,Manual,2019,180000.0,27692.30769230769
6,1025000.0,Mahindra,Diesel,First,Manual,2019,40000.0,6153.846153846154
11,100000.0,Tata,Diesel,Second,Automatic,2014,112000.0,9739.130434782608
7,525000.0,Maruti Suzuki,Petrol,Second,Manual,2018,65000.0,8666.666666666666
